FileRowID,LINE TYPE,CMS-70,CMS-70 NO VOLUME/NOT PERFORMED,CHARGE CODE/ PACKAGE,CHARGE DESCRIPTION,DRG,CPT,MODIFIERS,REV CODE,NDC,GROSS CHARGES,SELF PAY CASH PRICE,MIN NEGOTIATED RATE,MAX NEGOTIATED RATE,Aetna Commercial IP Rate,Aetna Commercial OP Rate,Aetna St Dominic Employee Group IP Rate,Aetna St Dominic Employee Group OP Rate,Blue Cross of Mississippi AHS IP Rate,Blue Cross of Mississippi AHS OP Rate,Blue Cross of Mississippi FMP IP Rate,Blue Cross of Mississippi FMP OP Rate,Cigna Commercial Plan IP Rate,Cigna Commercial Plan OP Rate,Cigna Medicare Advantange IP Rate,Cigna Medicare Advantange OP Rate,Humana ChoiceCare Commercial IP Rate,Humana ChoiceCare Commercial OP Rate,Humana ChoiceCare Medicare IP Rate,Humana ChoiceCare Medicare OP Rate,Magellan IP Rate,Magellan OP Rate,Magnolia Health Plan Allwell IP Rate,Magnolia Health Plan Allwell OP Rate,Magnolia Health Plan CHIP IP Rate,Magnolia Health Plan CHIP OP Rate,Magnolia Health Plan Medicaid IP Rate,Magnolia Health Plan Medicaid OP Rate,Medicare Advantage Miscellaneous Plans IP Rate,Medicare Advantage Miscellaneous Plans OP Rate,Medicare IP Rate,Medicare OP Rate,Mississippi Medicaid Traditional IP Rate,Mississippi Medicaid Traditional OP Rate,Molina Healthcare of Mississippi IP Rate,Molina Healthcare of Mississippi OP Rate,PHCS IP Rate,PHCS OP Rate,PPO Plus IP Rate,PPO Plus OP Rate,United Behavioral Health IP Rate,United Behavioral Health MSCAN IP Rate,United Behavioral Health MSCAN OP Rate,United Behavioral Health OP Rate,United Healthcare of Mississippi CAN IP Rate,United Healthcare of Mississippi CAN OP Rate,United Healthcare of Mississippi CHIP IP Rate,United Healthcare of Mississippi CHIP OP Rate,United Healthcare of Mississippi Commercial IP Rate,United Healthcare of Mississippi Commercial OP Rate,United Healthcare of Mississippi PPO IP Rate,United Healthcare of Mississippi PPO OP Rate,United Healthcare of Mississippi Select IP Rate,United Healthcare of Mississippi Select OP Rate,Windsor Health Plan IP Rate,Windsor Health Plan OP Rate
6259,CDM,,,3454331,IGA,NA,82784,N/A,300,NA,$107.00,$34.24,$5.58,$107.00,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$48.15,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$48.15,NA,$48.15,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
6260,CDM,,,3454332,IGG,NA,82784,N/A,300,NA,$107.00,$34.24,$5.58,$107.00,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$48.15,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$48.15,NA,$48.15,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
6261,CDM,,,4149964,IGM,NA,82784,N/A,300,NA,$107.00,$34.24,$5.58,$107.00,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$48.15,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$48.15,NA,$48.15,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
6269,CDM,,,8299906,82784 ASSAY IGA/IGD/IGG/IGM EASH(90.62),NA,82784,N/A,300,NA,$104.00,$33.28,$5.58,$104.00,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$46.80,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$46.80,NA,$46.80,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
6556,CDM,,,8036367,82784 ASSAY IGA/IGD/IGG/IGM EACH(47.38),NA,82784,N/A,300,NA,$56.00,$17.92,$5.58,$56.00,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$25.20,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$25.20,NA,$25.20,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
6779,CDM,,,7620998,IMMUNOGLOBULIN D (IGD)-MAYO,NA,82784,N/A,300,NA,$34.00,$10.88,$5.58,$34.00,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$15.30,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$15.30,NA,$15.30,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
6943,CDM,,,7619166,ZZCELIAC DISEASE SEROLOGY CASCADE-MAYO,NA,82784,N/A,300,NA,$22.00,$7.04,$5.58,$22.00,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$9.90,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$9.90,NA,$9.90,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
6979,CDM,,,8036366,82784 ASSAY IGA/IGD/IGG/IGM EACH(13.28),NA,82784,N/A,300,NA,$16.00,$5.12,$5.58,$17.67,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$7.20,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$7.20,NA,$7.20,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
6985,CDM,,,8036365,82784 ASSAY IGA/IGD/IGG/IGM EACH(12.46),NA,82784,N/A,300,NA,$15.00,$4.80,$5.58,$17.67,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$6.75,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$6.75,NA,$6.75,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
6987,CDM,,,8036364,82784 ASSAY IGA/IGD/IGG/IGM EACH(11.57),NA,82784,N/A,300,NA,$14.00,$4.48,$5.58,$17.67,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$6.30,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$6.30,NA,$6.30,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
7020,CDM,,,8330088,CELIAC DISEASE SEROLOGY CASCADE-MAYO,NA,82784,N/A,301,NA,$25.00,$8.00,$5.58,$25.00,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$11.25,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$11.25,NA,$11.25,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
7021,CDM,,,8330179,82784 ASSAY IGA/IGD/IGG/IGM EASH(17.00),NA,82784,N/A,301,NA,$18.00,$5.76,$5.58,$18.00,NA,$9.30,NA,$17.67,NA,$13.94,NA,$13.94,NA,$17.67,NA,$9.30,NA,$8.10,NA,$9.39,NA,NA,NA,$9.49,NA,$10.24,NA,$8.37,NA,$9.30,NA,$9.30,NA,$8.37,NA,$8.37,NA,$8.10,NA,$8.10,NA,NA,NA,NA,NA,$9.31,NA,$9.31,NA,$9.31,NA,$9.31,NA,$5.58,NA,$9.30
6596,CDM,,,8036371,82787 IGG 1 2 3 OR 4 EACH(41.54),NA,82787,N/A,300,NA,$48.00,$15.36,$4.10,$48.00,NA,$8.02,NA,$15.24,NA,$4.10,NA,$4.10,NA,$15.24,NA,$8.02,NA,$21.60,NA,$8.10,NA,NA,NA,$8.18,NA,$8.82,NA,$7.22,NA,$8.02,NA,$8.02,NA,$7.22,NA,$7.22,NA,$21.60,NA,$21.60,NA,NA,NA,NA,NA,$8.02,NA,$8.02,NA,$8.02,NA,$8.02,NA,$4.81,NA,$8.02
6989,CDM,,,8036370,82787 IGG 1 2 3 OR 4 EACH(11.16),NA,82787,N/A,300,NA,$14.00,$4.48,$4.10,$15.24,NA,$8.02,NA,$15.24,NA,$4.10,NA,$4.10,NA,$15.24,NA,$8.02,NA,$6.30,NA,$8.10,NA,NA,NA,$8.18,NA,$8.82,NA,$7.22,NA,$8.02,NA,$8.02,NA,$7.22,NA,$7.22,NA,$6.30,NA,$6.30,NA,NA,NA,NA,NA,$8.02,NA,$8.02,NA,$8.02,NA,$8.02,NA,$4.81,NA,$8.02
6034,CDM,,,7615687,.BLOOD GAS CORD ARTERIAL,NA,82803,N/A,300,NA,$208.00,$66.56,$15.64,$208.00,NA,$26.07,NA,$49.53,NA,$29.00,NA,$29.00,NA,$49.53,NA,$26.07,NA,$93.60,NA,$26.33,NA,NA,NA,$26.59,NA,$25.81,NA,$23.46,NA,$26.07,NA,$26.07,NA,$23.46,NA,$23.46,NA,$93.60,NA,$93.60,NA,NA,NA,NA,NA,$23.46,NA,$23.46,NA,$23.46,NA,$23.46,NA,$15.64,NA,$26.07
6033,CDM,,,4185610,.BLOOD GAS CAPILLARY,NA,82805,N/A,300,NA,$208.00,$66.56,$42.52,$208.00,NA,$78.77,NA,$149.66,NA,$42.52,NA,$42.52,NA,$149.66,NA,$78.77,NA,$93.60,NA,$79.56,NA,NA,NA,$80.35,NA,$77.98,NA,$70.89,NA,$78.77,NA,$78.77,NA,$70.89,NA,$70.89,NA,$93.60,NA,$93.60,NA,NA,NA,NA,NA,$70.89,NA,$70.89,NA,$70.89,NA,$70.89,NA,$47.26,NA,$78.77
6035,CDM,,,7615688,.BLOOD GAS CORD VENOUS,NA,82805,N/A,300,NA,$208.00,$66.56,$42.52,$208.00,NA,$78.77,NA,$149.66,NA,$42.52,NA,$42.52,NA,$149.66,NA,$78.77,NA,$93.60,NA,$79.56,NA,NA,NA,$80.35,NA,$77.98,NA,$70.89,NA,$78.77,NA,$78.77,NA,$70.89,NA,$70.89,NA,$93.60,NA,$93.60,NA,NA,NA,NA,NA,$70.89,NA,$70.89,NA,$70.89,NA,$70.89,NA,$47.26,NA,$78.77
6036,CDM,,,4511824,.BLOOD GAS MIXED VENOUS,NA,82805,N/A,300,NA,$208.00,$66.56,$42.52,$208.00,NA,$78.77,NA,$149.66,NA,$42.52,NA,$42.52,NA,$149.66,NA,$78.77,NA,$93.60,NA,$79.56,NA,NA,NA,$80.35,NA,$77.98,NA,$70.89,NA,$78.77,NA,$78.77,NA,$70.89,NA,$70.89,NA,$93.60,NA,$93.60,NA,NA,NA,NA,NA,$70.89,NA,$70.89,NA,$70.89,NA,$70.89,NA,$47.26,NA,$78.77
6037,CDM,,,4185532,ABG,NA,82805,N/A,300,NA,$208.00,$66.56,$42.52,$208.00,NA,$78.77,NA,$149.66,NA,$42.52,NA,$42.52,NA,$149.66,NA,$78.77,NA,$93.60,NA,$79.56,NA,NA,NA,$80.35,NA,$77.98,NA,$70.89,NA,$78.77,NA,$78.77,NA,$70.89,NA,$70.89,NA,$93.60,NA,$93.60,NA,NA,NA,NA,NA,$70.89,NA,$70.89,NA,$70.89,NA,$70.89,NA,$47.26,NA,$78.77
6038,CDM,,,7625444,PH ARTERIAL,NA,82805,N/A,300,NA,$208.00,$66.56,$42.52,$208.00,NA,$78.77,NA,$149.66,NA,$42.52,NA,$42.52,NA,$149.66,NA,$78.77,NA,$93.60,NA,$79.56,NA,NA,NA,$80.35,NA,$77.98,NA,$70.89,NA,$78.77,NA,$78.77,NA,$70.89,NA,$70.89,NA,$93.60,NA,$93.60,NA,NA,NA,NA,NA,$70.89,NA,$70.89,NA,$70.89,NA,$70.89,NA,$47.26,NA,$78.77
6039,CDM,,,7625510,PH CAPILLARY,NA,82805,N/A,300,NA,$208.00,$66.56,$42.52,$208.00,NA,$78.77,NA,$149.66,NA,$42.52,NA,$42.52,NA,$149.66,NA,$78.77,NA,$93.60,NA,$79.56,NA,NA,NA,$80.35,NA,$77.98,NA,$70.89,NA,$78.77,NA,$78.77,NA,$70.89,NA,$70.89,NA,$93.60,NA,$93.60,NA,NA,NA,NA,NA,$70.89,NA,$70.89,NA,$70.89,NA,$70.89,NA,$47.26,NA,$78.77
6040,CDM,,,7625835,PH MIXED VENOUS,NA,82805,N/A,300,NA,$208.00,$66.56,$42.52,$208.00,NA,$78.77,NA,$149.66,NA,$42.52,NA,$42.52,NA,$149.66,NA,$78.77,NA,$93.60,NA,$79.56,NA,NA,NA,$80.35,NA,$77.98,NA,$70.89,NA,$78.77,NA,$78.77,NA,$70.89,NA,$70.89,NA,$93.60,NA,$93.60,NA,NA,NA,NA,NA,$70.89,NA,$70.89,NA,$70.89,NA,$70.89,NA,$47.26,NA,$78.77
6041,CDM,,,7625580,PH VENOUS,NA,82805,N/A,300,NA,$208.00,$66.56,$42.52,$208.00,NA,$78.77,NA,$149.66,NA,$42.52,NA,$42.52,NA,$149.66,NA,$78.77,NA,$93.60,NA,$79.56,NA,NA,NA,$80.35,NA,$77.98,NA,$70.89,NA,$78.77,NA,$78.77,NA,$70.89,NA,$70.89,NA,$93.60,NA,$93.60,NA,NA,NA,NA,NA,$70.89,NA,$70.89,NA,$70.89,NA,$70.89,NA,$47.26,NA,$78.77
6042,CDM,,,633677,VEN BLD GAS &  OXIMETRY,NA,82805,N/A,300,NA,$208.00,$66.56,$42.52,$208.00,NA,$78.77,NA,$149.66,NA,$42.52,NA,$42.52,NA,$149.66,NA,$78.77,NA,$93.60,NA,$79.56,NA,NA,NA,$80.35,NA,$77.98,NA,$70.89,NA,$78.77,NA,$78.77,NA,$70.89,NA,$70.89,NA,$93.60,NA,$93.60,NA,NA,NA,NA,NA,$70.89,NA,$70.89,NA,$70.89,NA,$70.89,NA,$47.26,NA,$78.77
6446,CDM,,,7625487,GLUCOSE LEVEL ARTERIAL,NA,82947,N/A,300,NA,$71.00,$22.72,$2.36,$71.00,NA,$3.93,NA,$7.47,NA,$5.89,NA,$5.89,NA,$7.47,NA,$3.93,NA,$31.95,NA,$3.97,NA,NA,NA,$4.01,NA,$4.32,NA,$3.54,NA,$3.93,NA,$3.93,NA,$3.54,NA,$3.54,NA,$31.95,NA,$31.95,NA,NA,NA,NA,NA,$3.93,NA,$3.93,NA,$3.93,NA,$3.93,NA,$2.36,NA,$3.93
6447,CDM,,,7625558,GLUCOSE LEVEL CAPILLARY,NA,82947,N/A,300,NA,$71.00,$22.72,$2.36,$71.00,NA,$3.93,NA,$7.47,NA,$5.89,NA,$5.89,NA,$7.47,NA,$3.93,NA,$31.95,NA,$3.97,NA,NA,NA,$4.01,NA,$4.32,NA,$3.54,NA,$3.93,NA,$3.93,NA,$3.54,NA,$3.54,NA,$31.95,NA,$31.95,NA,NA,NA,NA,NA,$3.93,NA,$3.93,NA,$3.93,NA,$3.93,NA,$2.36,NA,$3.93
6448,CDM,,,7625879,GLUCOSE LEVEL MIXED VENOUS,NA,82947,N/A,300,NA,$71.00,$22.72,$2.36,$71.00,NA,$3.93,NA,$7.47,NA,$5.89,NA,$5.89,NA,$7.47,NA,$3.93,NA,$31.95,NA,$3.97,NA,NA,NA,$4.01,NA,$4.32,NA,$3.54,NA,$3.93,NA,$3.93,NA,$3.54,NA,$3.54,NA,$31.95,NA,$31.95,NA,NA,NA,NA,NA,$3.93,NA,$3.93,NA,$3.93,NA,$3.93,NA,$2.36,NA,$3.93
6449,CDM,,,7625624,GLUCOSE LEVEL VENOUS,NA,82947,N/A,300,NA,$71.00,$22.72,$2.36,$71.00,NA,$3.93,NA,$7.47,NA,$5.89,NA,$5.89,NA,$7.47,NA,$3.93,NA,$31.95,NA,$3.97,NA,NA,NA,$4.01,NA,$4.32,NA,$3.54,NA,$3.93,NA,$3.93,NA,$3.54,NA,$3.54,NA,$31.95,NA,$31.95,NA,NA,NA,NA,NA,$3.93,NA,$3.93,NA,$3.93,NA,$3.93,NA,$2.36,NA,$3.93
6499,CDM,,,633594,GLUCOSE LEVEL,NA,82947,N/A,300,NA,$64.00,$20.48,$2.36,$64.00,NA,$3.93,NA,$7.47,NA,$5.89,NA,$5.89,NA,$7.47,NA,$3.93,NA,$28.80,NA,$3.97,NA,NA,NA,$4.01,NA,$4.32,NA,$3.54,NA,$3.93,NA,$3.93,NA,$3.54,NA,$3.54,NA,$28.80,NA,$28.80,NA,NA,NA,NA,NA,$3.93,NA,$3.93,NA,$3.93,NA,$3.93,NA,$2.36,NA,$3.93
6582,CDM,,,633598,GLUCOSE LEVEL 2 HOUR POST PRANDIAL,NA,82947,N/A,300,NA,$50.00,$16.00,$2.36,$50.00,NA,$3.93,NA,$7.47,NA,$5.89,NA,$5.89,NA,$7.47,NA,$3.93,NA,$22.50,NA,$3.97,NA,NA,NA,$4.01,NA,$4.32,NA,$3.54,NA,$3.93,NA,$3.93,NA,$3.54,NA,$3.54,NA,$22.50,NA,$22.50,NA,NA,NA,NA,NA,$3.93,NA,$3.93,NA,$3.93,NA,$3.93,NA,$2.36,NA,$3.93
6583,CDM,,,8020799,GLUCOSE LEVEL FASTING,NA,82947,N/A,300,NA,$50.00,$16.00,$2.36,$50.00,NA,$3.93,NA,$7.47,NA,$5.89,NA,$5.89,NA,$7.47,NA,$3.93,NA,$22.50,NA,$3.97,NA,NA,NA,$4.01,NA,$4.32,NA,$3.54,NA,$3.93,NA,$3.93,NA,$3.54,NA,$3.54,NA,$22.50,NA,$22.50,NA,NA,NA,NA,NA,$3.93,NA,$3.93,NA,$3.93,NA,$3.93,NA,$2.36,NA,$3.93
6872,CDM,,,7624655,POC GLUCOSE LEVEL ARTERIAL,NA,82947,N/A,300,NA,$28.00,$8.96,$2.36,$28.00,NA,$3.93,NA,$7.47,NA,$5.89,NA,$5.89,NA,$7.47,NA,$3.93,NA,$12.60,NA,$3.97,NA,NA,NA,$4.01,NA,$4.32,NA,$3.54,NA,$3.93,NA,$3.93,NA,$3.54,NA,$3.54,NA,$12.60,NA,$12.60,NA,NA,NA,NA,NA,$3.93,NA,$3.93,NA,$3.93,NA,$3.93,NA,$2.36,NA,$3.93
6873,CDM,,,7624697,POC GLUCOSE LEVEL VENOUS,NA,82947,N/A,300,NA,$28.00,$8.96,$2.36,$28.00,NA,$3.93,NA,$7.47,NA,$5.89,NA,$5.89,NA,$7.47,NA,$3.93,NA,$12.60,NA,$3.97,NA,NA,NA,$4.01,NA,$4.32,NA,$3.54,NA,$3.93,NA,$3.93,NA,$3.54,NA,$3.54,NA,$12.60,NA,$12.60,NA,NA,NA,NA,NA,$3.93,NA,$3.93,NA,$3.93,NA,$3.93,NA,$2.36,NA,$3.93
7005,CDM,,,607617,CAPILLARY GLUCOSE POC,NA,82948,N/A,300,NA,$8.00,$2.56,$3.02,$9.58,NA,$5.04,NA,$9.58,NA,$4.75,NA,$4.75,NA,$9.58,NA,$5.04,NA,$3.60,NA,$5.09,NA,NA,NA,$5.14,NA,$4.99,NA,$4.54,NA,$5.04,NA,$5.04,NA,$4.54,NA,$4.54,NA,$3.60,NA,$3.60,NA,NA,NA,NA,NA,$4.54,NA,$4.54,NA,$4.54,NA,$4.54,NA,$3.02,NA,$5.04
6490,CDM,,,1628895,GAMMA-GLUTAMYLTRANSFERASE (GGT),NA,82977,N/A,300,NA,$65.00,$20.80,$4.32,$65.00,NA,$7.20,NA,$13.68,NA,$10.79,NA,$10.79,NA,$13.68,NA,$7.20,NA,$29.25,NA,$7.27,NA,NA,NA,$7.34,NA,$7.92,NA,$6.48,NA,$7.20,NA,$7.20,NA,$6.48,NA,$6.48,NA,$29.25,NA,$29.25,NA,NA,NA,NA,NA,$6.48,NA,$7.20,NA,$7.20,NA,$7.20,NA,$4.32,NA,$7.20
6876,CDM,,,7620600,.GAMMA-GLUTAMYLTRANSFERASE (GGT)-MAYO,NA,82977,N/A,300,NA,$26.00,$8.32,$4.32,$26.00,NA,$7.20,NA,$13.68,NA,$10.79,NA,$10.79,NA,$13.68,NA,$7.20,NA,$11.70,NA,$7.27,NA,NA,NA,$7.34,NA,$7.92,NA,$6.48,NA,$7.20,NA,$7.20,NA,$6.48,NA,$6.48,NA,$11.70,NA,$11.70,NA,NA,NA,NA,NA,$6.48,NA,$7.20,NA,$7.20,NA,$7.20,NA,$4.32,NA,$7.20
6971,CDM,,,8036372,82977 ASSAY OF GGT(14.97),NA,82977,N/A,300,NA,$18.00,$5.76,$4.32,$18.00,NA,$7.20,NA,$13.68,NA,$10.79,NA,$10.79,NA,$13.68,NA,$7.20,NA,$8.10,NA,$7.27,NA,NA,NA,$7.34,NA,$7.92,NA,$6.48,NA,$7.20,NA,$7.20,NA,$6.48,NA,$6.48,NA,$8.10,NA,$8.10,NA,NA,NA,NA,NA,$6.48,NA,$7.20,NA,$7.20,NA,$7.20,NA,$4.32,NA,$7.20
6075,CDM,,,8329561,HEMOGLOBIN A1C,NA,83036,N/A,300,NA,$170.00,$54.40,$5.83,$170.00,NA,$9.71,NA,$18.45,NA,$14.54,NA,$14.54,NA,$18.45,NA,$9.71,NA,$76.50,NA,$9.81,NA,NA,NA,$9.90,NA,$10.68,NA,$8.74,NA,$9.71,NA,$9.71,NA,$8.74,NA,$8.74,NA,$76.50,NA,$76.50,NA,NA,NA,NA,NA,$8.74,NA,$9.71,NA,$9.71,NA,$9.71,NA,$5.83,NA,$9.71
6076,CDM,,,1383763,ZZHEMOGLOBIN A1C,NA,83036,N/A,300,NA,$170.00,$54.40,$5.83,$170.00,NA,$9.71,NA,$18.45,NA,$14.54,NA,$14.54,NA,$18.45,NA,$9.71,NA,$76.50,NA,$9.81,NA,NA,NA,$9.90,NA,$10.68,NA,$8.74,NA,$9.71,NA,$9.71,NA,$8.74,NA,$8.74,NA,$76.50,NA,$76.50,NA,NA,NA,NA,NA,$8.74,NA,$9.71,NA,$9.71,NA,$9.71,NA,$5.83,NA,$9.71
6817,CDM,,,7620653,.HEMOGLOBIN A1C-MAYO,NA,83036,N/A,300,NA,$31.00,$9.92,$5.83,$31.00,NA,$9.71,NA,$18.45,NA,$14.54,NA,$14.54,NA,$18.45,NA,$9.71,NA,$13.95,NA,$9.81,NA,NA,NA,$9.90,NA,$10.68,NA,$8.74,NA,$9.71,NA,$9.71,NA,$8.74,NA,$8.74,NA,$13.95,NA,$13.95,NA,NA,NA,NA,NA,$8.74,NA,$9.71,NA,$9.71,NA,$9.71,NA,$5.83,NA,$9.71
6063,CDM,,,8292303,3-HYDROXY-3-METHYLGLUTARYL COENZYME A REDUCTASE IGG AB-ARUP,NA,83516,N/A,300,NA,$184.00,$58.88,$6.92,$184.00,NA,$11.53,NA,$21.91,NA,$17.28,NA,$17.28,NA,$21.91,NA,$11.53,NA,$82.80,NA,$11.65,NA,NA,NA,$11.76,NA,$12.68,NA,$10.38,NA,$11.53,NA,$11.53,NA,$10.38,NA,$10.38,NA,$82.80,NA,$82.80,NA,NA,NA,NA,NA,$11.53,NA,$11.53,NA,$11.53,NA,$11.53,NA,$6.92,NA,$11.53
6220,CDM,,,8036379,83516 IMMUNOASSAY NONANTIBODY(102.96),NA,83516,N/A,300,NA,$119.00,$38.08,$6.92,$119.00,NA,$11.53,NA,$21.91,NA,$17.28,NA,$17.28,NA,$21.91,NA,$11.53,NA,$53.55,NA,$11.65,NA,NA,NA,$11.76,NA,$12.68,NA,$10.38,NA,$11.53,NA,$11.53,NA,$10.38,NA,$10.38,NA,$53.55,NA,$53.55,NA,NA,NA,NA,NA,$11.53,NA,$11.53,NA,$11.53,NA,$11.53,NA,$6.92,NA,$11.53
6375,CDM,,,7975856,ACETYLCHOLINE RECEPTOR (ACHR) MODULATING ANTIBODY-ARUP,NA,83516,N/A,300,NA,$80.00,$25.60,$6.92,$80.00,NA,$11.53,NA,$21.91,NA,$17.28,NA,$17.28,NA,$21.91,NA,$11.53,NA,$36.00,NA,$11.65,NA,NA,NA,$11.76,NA,$12.68,NA,$10.38,NA,$11.53,NA,$11.53,NA,$10.38,NA,$10.38,NA,$36.00,NA,$36.00,NA,NA,NA,NA,NA,$11.53,NA,$11.53,NA,$11.53,NA,$11.53,NA,$6.92,NA,$11.53
6461,CDM,,,7973533,ACETYLCHOLINE RECEPTOR (ACHR) BLOCKING ANTIBODY-ARUP,NA,83516,N/A,300,NA,$69.00,$22.08,$6.92,$69.00,NA,$11.53,NA,$21.91,NA,$17.28,NA,$17.28,NA,$21.91,NA,$11.53,NA,$31.05,NA,$11.65,NA,NA,NA,$11.76,NA,$12.68,NA,$10.38,NA,$11.53,NA,$11.53,NA,$10.38,NA,$10.38,NA,$31.05,NA,$31.05,NA,NA,NA,NA,NA,$11.53,NA,$11.53,NA,$11.53,NA,$11.53,NA,$6.92,NA,$11.53
6496,CDM,,,7622125,.RIBOSOMAL P IGG ANTIBODY-MAYO,NA,83516,N/A,300,NA,$64.00,$20.48,$6.92,$64.00,NA,$11.53,NA,$21.91,NA,$17.28,NA,$17.28,NA,$21.91,NA,$11.53,NA,$28.80,NA,$11.65,NA,NA,NA,$11.76,NA,$12.68,NA,$10.38,NA,$11.53,NA,$11.53,NA,$10.38,NA,$10.38,NA,$28.80,NA,$28.80,NA,NA,NA,NA,NA,$11.53,NA,$11.53,NA,$11.53,NA,$11.53,NA,$6.92,NA,$11.53
6506,CDM,,,8216131,RNA POLYMERASE III IGG ANTIBODY-MAYO,NA,83516,N/A,300,NA,$63.00,$20.16,$6.92,$63.00,NA,$11.53,NA,$21.91,NA,$17.28,NA,$17.28,NA,$21.91,NA,$11.53,NA,$28.35,NA,$11.65,NA,NA,NA,$11.76,NA,$12.68,NA,$10.38,NA,$11.53,NA,$11.53,NA,$10.38,NA,$10.38,NA,$28.35,NA,$28.35,NA,NA,NA,NA,NA,$11.53,NA,$11.53,NA,$11.53,NA,$11.53,NA,$6.92,NA,$11.53
6508,CDM,,,8241387,83516 IMMUNOASSAY NONANTIBODY (53.40),NA,83516,N/A,300,NA,$62.00,$19.84,$6.92,$62.00,NA,$11.53,NA,$21.91,NA,$17.28,NA,$17.28,NA,$21.91,NA,$11.53,NA,$27.90,NA,$11.65,NA,NA,NA,$11.76,NA,$12.68,NA,$10.38,NA,$11.53,NA,$11.53,NA,$10.38,NA,$10.38,NA,$27.90,NA,$27.90,NA,NA,NA,NA,NA,$11.53,NA,$11.53,NA,$11.53,NA,$11.53,NA,$6.92,NA,$11.53
